Per	Mass	Tau
0.575	0.3670277924076102	52556918.351172455
8.13	1.1920181954185116	99050030.7500674
2.27	1.268229392320793	51567458.759510964
0.665	0.4786572511831396	49681304.42939217
0.374	1.277494274764862	37291519.257207826
6.76	0.6490756639096501	27360817.248585463
0.64	0.44819427266359707	54298161.948041655
6.85	0.47317508672232605	50571902.19353548
2.6	1.1564734837450017	82989582.56355792
11.2	0.7696920781218115	21174023.15446131
0.423	0.8749988604684183	17110985.31653228
1.43	0.3469926164730769	52127108.8818185
6.52	0.8383532136692347	18524879.523748685
0.62	0.5051900675301906	45370950.90314971
0.436	0.39881375337684444	53238814.38551393
4.05	1.2451827405453557	10027930.257058896
7.81	1.0462611677632665	33191480.201708555
0.455	0.7696920781218115	21174023.15446131
14.5	1.0043184590983656	14240174.434990948
0.447	0.6532140903655539	27140890.21879214
0.436	0.6945520548858682	24944080.428519066
4.39	1.2130077344519263	44531683.64701983
5.52	0.577844704881004	33567938.05269696
4.72	0.5735739780240289	34261733.325946465
7.69	0.5522203437391484	37730709.69219476
10.2	0.5265686451562721	41897922.39945411
3.26	0.4841394156439522	48790706.66524901
3.39	0.9071606600826558	15870090.799990736
0.343	0.8512838723107332	18025977.609180354
0.795	1.1564734837450017	82989582.56355792
6.02	0.44488245343802024	54227114.34313952
7.52	0.49236266233517056	47454810.019034356
0.518	0.4216997188589778	53729781.10882451
8.62	0.6862844619818049	25383442.386573706
5.26	0.7486345987569007	22008080.26647129
4.05	0.35643247208453244	52329619.67305864
4.88	0.7528325385424339	21824512.56943184
7.96	0.577844704881004	33567938.05269696
7.52	0.37232545256914906	52670567.690229364
7.87	0.5906568854519325	31486552.232947946
5.05	1.1333843251320643	72557025.42315103
8.33	1.1691413535527206	88713406.36466481
8.26	0.41838789963339973	53658733.50392235
3.95	0.9513911842829383	14163550.258036993
10.9	1.260817486365538	62988210.3613532
6.69	1.05445995719105	36896004.070308454
0.827	0.44488245343802024	54227114.34313952
0.341	0.486880497874358	48345407.78317751
2.63	0.5393957917319222	39814105.29723656
10.5	0.7194923862556523	23593870.972992875
3.82	1.0298628155091367	25782083.01371961
10.0	1.4432690520789584	68504446.25349139
0.479	1.1599978381179779	84582019.47282296
5.41	0.7528325385424339	21824512.56943184
7.46	0.6614816832696172	26701528.2607375
3.57	1.2719353452984206	45857082.958589844
1.5	1.1213378995715813	67113993.69106448
6.99	0.6490756639096501	27360817.248585463
0.421	0.48139833341354543	49236005.547320664
0.256	1.2271266664936604	29390858.253451526
0.454	0.41838789963339973	53658733.50392235
0.873	1.260817486365538	62988210.3613532
6.1	0.7528325385424339	21824512.56943184
6.25	0.9725906486940497	13345614.089759883
5.1	0.7739069630166557	21011400.800718684
1.56	1.2626704628543517	60133022.46089264
0.473	0.5991983391658844	30098961.686448675
7.63	0.7028396933977963	24500037.09100519
5.56	0.37232545256914906	52670567.690229364
6.52	1.2911494230232856	16250769.780993484
0.26	0.21525069571892713	51118979.81683125
0.395	0.4676929222615135	51462499.95767863
0.149	1.2719353452984206	45857082.958589844
2.64	0.7028396933977963	24500037.09100519
7.35	0.990497108741672	12654731.479014173
4.12	0.6407664044013278	27802393.481223423
0.537	0.7278187326845809	23140787.913986683
4.52	0.976754216606429	13184971.69245346
0.55	0.5393957917319222	39814105.29723656
1.3	0.761262308332123	21499267.861946564
6.14	1.1848786243156944	95824101.87423544
6.03	0.6490756639096501	27360817.248585463
0.231	1.0043184590983656	14240174.434990948
2.93	0.9274210581888439	15088386.504383225
10.8	0.8512838723107332	18025977.609180354
8.47	0.47317508672232605	50571902.19353548
0.336	0.5051900675301906	45370950.90314971
4.88	0.7823367328063442	20686156.093233433
0.468	0.607529366368038	29568698.41177529
0.543	0.6407664044013278	27802393.481223423
1.34	0.3829207728922278	52897866.368343204
0.842	0.7739069630166557	21011400.800718684
0.645	0.7153292130411882	23820412.502495956
3.79	0.4382588149868654	54085019.13333523
3.33	1.0043184590983656	14240174.434990948
1.17	0.5222929296310563	42592528.10019314
10.9	0.44488245343802024	54227114.34313952
3.4	1.2199193067987313	37119868.802337274
2.16	0.3590813021653024	52386444.342587106
0.792	0.7696920781218115	21174023.15446131
0.45	0.5137414985806235	43981739.501671426
0.0983	0.4117642611822449	53516638.29411806
5.41	0.48139833341354543	49236005.547320664
0.357	1.070465876266142	44128085.071391895
0.446	0.3617301322460713	52443269.012115546
4.18	0.8122309666119528	19532750.772308264
7.75	0.44488245343802024	54227114.34313952
1.26	0.48139833341354543	49236005.547320664
0.463	0.6656154797216485	26481847.281710204
0.814	0.49784482679598413	46564212.25489104
7.75	0.4951037445655773	47009511.136962704
8.03	1.1293688499452361	70742681.51245528
7.32	1.2153115919008612	42061078.6987924
12.5	0.5821154317379806	32874142.779447213
6.25	0.7486345987569007	22008080.26647129
0.259	0.990497108741672	12654731.479014173
1.23	0.5051900675301906	45370950.90314971
0.285	0.7739069630166557	21011400.800718684
1.68	0.847060629354995	18188922.4408955
3.26	1.2510635769649745	78017674.72358347
6.45	0.6738830726257111	26042485.3236556
