Per	Mass	Tau
0.6099	0.4281135713074153	14908409.020854894
1.908	1.2599860094369624	400523.262926591
3.9912	1.0784941888260813	2173947.316651615
0.2858	0.14911120293897875	39065025.402018145
0.7563	0.34999936538171394	21242153.272959918
0.8136	0.33320658308789586	23348743.035726562
5.6763	0.7081462369494305	5951581.798882965
0.2494	0.3417244633128375	21882361.909325976
2.3386	1.1399915789780948	1313217.194838316
0.6325	0.28237300420404676	41190223.10121186
0.3954	0.4194027242949519	15766572.253342101
2.7793	1.1399915789780948	1313217.194838316
0.8002	0.34999936348193883	20849986.578998674
1.78	0.4106918772824881	16624735.485829348
0.7571	0.349999357190858	20457811.68259628
0.4849	0.3948937869775881	17260819.3894343
5.8883	0.6776073468113131	6667683.428158707
0.2388	0.19439405960557007	41945886.19266527
0.5888	0.29999947337894234	28418419.393335372
0.9368	1.4199760876548337	232418.07986563022
7.0949	0.8857416198975882	4368808.925172095
0.0431	1.7399429312235577	232418.07986563022
0.3337	0.2999994617465199	28369137.555300534
0.4623	0.3246887028629537	24815124.162127238
2.9317	1.235735442703159	564963.2810570468
0.9335	0.34999935939337196	20504400.134434484
4.3894	0.6601246119392316	6929173.270462523
0.3473	0.4237581478011836	15337490.637098499
0.7494	0.36248211203372777	20706074.34263207
0.7676	0.3550024947389909	21501133.177985385
0.2594	0.1381897239181001	39763020.048317485
2.0103	0.20547528749734542	46688979.486241624
0.3403	0.42593585955429947	15122949.828976693
2.1851	0.4671101249403959	12696238.211312585
0.1903	0.16690407440655605	41796758.90397212
0.8545	0.4999989969180158	10809976.73046786
7.0681	1.6399579205757315	232418.07986563022
1.1468	0.3499993672363453	21619715.78321679
8.4849	0.8580395387718384	4710764.887431814
1.2481	0.5564387452109671	8696210.136330364
1.8128	1.3165709011026059	232418.07986563022
0.941	0.36248211203372777	20706074.34263207
2.804	0.9410858780304678	3373938.5710266307
0.1212	1.9999135011330371	232418.07986563022
1.2096	0.35998890626881547	20971093.95441651
0.2958	0.1999996619784315	44153259.49046768
2.1929	0.5499988457591793	8596014.818628376
0.3976	0.7399307531471166	5621297.970406831
0.5883	0.24625908363862142	50751702.43447082
0.3279	1.8199361012116817	232418.07986563022
1.0199	1.2317756668706223	590520.5659650228
0.3334	0.5096834866587788	10719389.482728256
0.347	0.1999996626272579	44361774.957715325
0.8158	0.2335141473444725	49482101.51314917
1.1394	1.354888695391067	232418.07986563022
0.8383	1.4833463951885226	232418.07986563022
1.5775	1.5599676865100165	232418.07986563022
2.8396	0.6732366630932928	6733055.88873466
3.7965	0.6440004889995373	7057279.990760367
0.1958	0.260092399821561	57396629.5282616
3.0876	1.9998958424577467	232418.07986563022
2.4271	0.44553526533234244	13192082.555880439
0.4114	0.28873889117047113	36559821.264912024
0.6841	0.34999936348193883	20849986.578998674
0.383	0.43464670656676324	14264786.596489446
0.5743	0.2999994722092197	28408525.22180652
0.2103	0.25372651285513664	62027031.36456144
0.2184	0.14999975229626888	40554070.97332578
3.9585	1.0202961390422547	2650093.5272106105
5.8529	0.2131222492738345	47450740.039034575
0.3745	0.3019743555964421	28725473.8325289
0.5785	0.8350199431044603	4562153.343337694
0.4336	0.44117984182611075	13621164.172124043
0.728	0.20292630023851574	46435059.30197731
9.8931	0.6732366630932928	6733055.88873466
1.1298	0.49999898896409867	10493216.646630803
1.1297	0.2335141473444725	49482101.51314917
7.0484	0.7521208276154339	5740190.51063637
7.9101	0.7213897853651333	5813963.537017906
5.0781	0.5999986922924649	7623944.517586038
6.9551	0.9918036227339115	2966828.103192748
3.9299	0.6950900816833946	6406193.58585489
1.986	0.2951047781368955	31929419.428612188
0.8677	0.4237581478011836	15337490.637098499
0.4625	0.35998890626881547	20971093.95441651
1.9819	0.6535685863622012	7027231.961326452
2.8527	1.1999900597292235	791485.6073546767
5.9772	0.9394946228118369	3388746.862214699
0.5507	0.2499995594655803	51124314.069906645
1.3879	0.651383244503191	7059918.1916144295
0.3079	0.33036728967958146	23837536.74452685
5.5174	0.4558874026615874	13454985.614734821
5.9344	0.9442613385988589	3344387.5950408806
0.1807	0.20292630023851574	46435059.30197731
0.6783	0.4085141655293723	16839276.293951146
6.3758	0.6644952956572523	6863800.809886564
0.4397	0.2309651600856428	49228181.328884855
0.3742	0.14999975142484007	40303836.61170563
0.6772	0.28237300420404676	41190223.10121186
0.3797	0.260092399821561	57396629.5282616
3.231	1.1399915789780948	1313217.194838316
1.1143	0.2919218346536833	34244620.346762106
0.4678	0.25054356937192446	64342232.28271136
0.1891	0.1430437145940462	39452800.20551778
0.8915	0.3076529424130704	27747886.414928414
1.028	0.48768511578487883	11305201.305038437
0.3224	0.5499988389032463	8654797.483154949
0.9143	0.3999992533113912	17004377.415514003
3.4241	1.101916811681268	1960615.815032551
2.3468	0.2999994632494086	28369136.46213337
5.343	0.8549615297578663	4748759.994349559
1.3126	1.0507729157985972	2311319.282595088
9.1276	0.6415505608006964	7080462.645252881
0.3183	0.304813649004756	28236680.1237287
0.7278	0.14999975010465733	39912244.24816488
4.8107	0.7081462369494305	5951581.798882965
6.9448	0.6097014942157634	7381837.153655562
2.9684	0.5999987008311496	7514564.139502314
0.7424	0.6244010634088092	7242741.22670048
0.2973	0.27282417375441026	48135825.85566157
0.9588	0.3999992533113912	17004377.415514003
4.317	0.9918036227339115	2966828.103192748
6.1624	1.2579750892535138	406830.61545343645
7.1797	0.9123926288664727	3640959.2122018435
6.839	1.4199760876548337	232418.07986563022
